## This file was originally clean_edetecttb_11oct_withregion.csv. 
## Any edits are listed below. 
## Alterations: 
## Settlment -> Settlement
sex,age_grps,year,n_screened,country,visa_type,region
Female,15-19,2018,0,Ukraine,UK VISA (other),Europe
Female,20-24,2014,4,Ukraine,UK VISA (other),Europe
Female,20-24,2015,2,Ukraine,UK VISA (other),Europe
Female,20-24,2016,0,Ukraine,UK VISA (other),Europe
Female,20-24,2017,6,Ukraine,UK VISA (other),Europe
Female,20-24,2018,3,Ukraine,UK VISA (other),Europe
Female,25-29,2014,5,Ukraine,UK VISA (other),Europe
Female,25-29,2015,5,Ukraine,UK VISA (other),Europe
Female,25-29,2016,4,Ukraine,UK VISA (other),Europe
Female,25-29,2017,2,Ukraine,UK VISA (other),Europe
Female,25-29,2018,4,Ukraine,UK VISA (other),Europe
Female,30-34,2014,6,Ukraine,UK VISA (other),Europe
Female,30-34,2015,5,Ukraine,UK VISA (other),Europe
Female,30-34,2016,4,Ukraine,UK VISA (other),Europe
Female,30-34,2017,7,Ukraine,UK VISA (other),Europe
Female,30-34,2018,4,Ukraine,UK VISA (other),Europe
Female,35-39,2014,9,Ukraine,UK VISA (other),Europe
Female,35-39,2015,3,Ukraine,UK VISA (other),Europe
Female,35-39,2016,5,Ukraine,UK VISA (other),Europe
Female,35-39,2017,2,Ukraine,UK VISA (other),Europe
Female,35-39,2018,2,Ukraine,UK VISA (other),Europe
Female,40-44,2014,15,Ukraine,UK VISA (other),Europe
Female,40-44,2015,7,Ukraine,UK VISA (other),Europe
Female,40-44,2016,3,Ukraine,UK VISA (other),Europe
Female,40-44,2017,5,Ukraine,UK VISA (other),Europe
Female,40-44,2018,7,Ukraine,UK VISA (other),Europe
Female,45-49,2014,5,Ukraine,UK VISA (other),Europe
Female,45-49,2015,3,Ukraine,UK VISA (other),Europe
Female,45-49,2016,8,Ukraine,UK VISA (other),Europe
Female,45-49,2017,3,Ukraine,UK VISA (other),Europe
Female,45-49,2018,4,Ukraine,UK VISA (other),Europe
Female,50-54,2014,0,Ukraine,UK VISA (other),Europe
Female,50-54,2015,3,Ukraine,UK VISA (other),Europe
Female,50-54,2016,1,Ukraine,UK VISA (other),Europe
Female,50-54,2017,4,Ukraine,UK VISA (other),Europe
Female,50-54,2018,0,Ukraine,UK VISA (other),Europe
Female,55-59,2014,4,Ukraine,UK VISA (other),Europe
Female,55-59,2015,2,Ukraine,UK VISA (other),Europe
Female,55-59,2016,2,Ukraine,UK VISA (other),Europe
Female,55-59,2017,5,Ukraine,UK VISA (other),Europe
Female,55-59,2018,2,Ukraine,UK VISA (other),Europe
Female,60-64,2014,1,Ukraine,UK VISA (other),Europe
Female,60-64,2015,0,Ukraine,UK VISA (other),Europe
Female,60-64,2016,5,Ukraine,UK VISA (other),Europe
Female,60-64,2017,1,Ukraine,UK VISA (other),Europe
Female,60-64,2018,0,Ukraine,UK VISA (other),Europe
Female,65-69,2014,1,Ukraine,UK VISA (other),Europe
Female,65-69,2015,3,Ukraine,UK VISA (other),Europe
Female,65-69,2016,2,Ukraine,UK VISA (other),Europe
Female,65-69,2017,2,Ukraine,UK VISA (other),Europe
Female,65-69,2018,2,Ukraine,UK VISA (other),Europe
Female,70-74,2014,1,Ukraine,UK VISA (other),Europe
Female,70-74,2015,0,Ukraine,UK VISA (other),Europe
Female,70-74,2016,1,Ukraine,UK VISA (other),Europe
Female,70-74,2017,0,Ukraine,UK VISA (other),Europe
Female,70-74,2018,1,Ukraine,UK VISA (other),Europe
Female,80-84,2014,0,Ukraine,UK VISA (other),Europe
Female,80-84,2015,0,Ukraine,UK VISA (other),Europe
Female,80-84,2016,1,Ukraine,UK VISA (other),Europe
Female,80-84,2017,1,Ukraine,UK VISA (other),Europe
Female,80-84,2018,1,Ukraine,UK VISA (other),Europe
Female,85-89,2014,0,Ukraine,UK VISA (other),Europe
Female,85-89,2015,0,Ukraine,UK VISA (other),Europe
Female,85-89,2016,0,Ukraine,UK VISA (other),Europe
Female,85-89,2017,0,Ukraine,UK VISA (other),Europe
Female,85-89,2018,1,Ukraine,UK VISA (other),Europe
Female,25-29,2018,1,Uzbekistan,UK Family Reunification,Other_Asia
Male,30-34,2018,1,Uzbekistan,UK Work,Other_Asia
Female,25-29,2018,1,Uzbekistan,UK Work,Other_Asia
Male,20-24,2018,3,Uzbekistan,UK Student,Other_Asia
Male,20-24,2018,1,Uzbekistan,UK Working Holiday,Other_Asia
Male,35-39,2018,1,Uzbekistan,UK Working Holiday,Other_Asia
Male,0-4,2018,2,Uzbekistan,UK Settlement,Other_Asia
Female,0-4,2018,4,Uzbekistan,UK Settlement,Other_Asia
Female,20-24,2018,2,Uzbekistan,UK Settlement,Other_Asia
Female,25-29,2018,5,Uzbekistan,UK Settlement,Other_Asia
Female,45-49,2018,1,Uzbekistan,UK Settlement,Other_Asia
Female,30-34,2018,1,Uzbekistan,UK VISA (other),Other_Asia
Male,0-4,2016,5,Uzbekistan,Missing,Other_Asia
Male,0-4,2017,1,Uzbekistan,Missing,Other_Asia
Male,5-9,2016,2,Uzbekistan,Missing,Other_Asia
Male,5-9,2017,1,Uzbekistan,Missing,Other_Asia
Male,15-19,2016,27,Uzbekistan,Missing,Other_Asia
Male,15-19,2017,0,Uzbekistan,Missing,Other_Asia
Male,20-24,2016,29,Uzbekistan,Missing,Other_Asia
Male,20-24,2017,7,Uzbekistan,Missing,Other_Asia
Male,25-29,2016,5,Uzbekistan,Missing,Other_Asia
Male,25-29,2017,1,Uzbekistan,Missing,Other_Asia
Male,30-34,2016,6,Uzbekistan,Missing,Other_Asia
Male,30-34,2017,0,Uzbekistan,Missing,Other_Asia
Male,35-39,2016,3,Uzbekistan,Missing,Other_Asia
Male,35-39,2017,1,Uzbekistan,Missing,Other_Asia
Male,40-44,2016,2,Uzbekistan,Missing,Other_Asia
Male,40-44,2017,1,Uzbekistan,Missing,Other_Asia
Male,50-54,2016,1,Uzbekistan,Missing,Other_Asia
Male,50-54,2017,0,Uzbekistan,Missing,Other_Asia
Male,Missing,2016,12,Uzbekistan,Missing,Other_Asia
Male,Missing,2017,0,Uzbekistan,Missing,Other_Asia
Female,0-4,2016,2,Uzbekistan,Missing,Other_Asia
Female,0-4,2017,0,Uzbekistan,Missing,Other_Asia
Female,5-9,2016,1,Uzbekistan,Missing,Other_Asia
Female,5-9,2017,0,Uzbekistan,Missing,Other_Asia
Female,10-14,2016,2,Uzbekistan,Missing,Other_Asia
Female,10-14,2017,0,Uzbekistan,Missing,Other_Asia
Female,15-19,2016,16,Uzbekistan,Missing,Other_Asia
Female,15-19,2017,0,Uzbekistan,Missing,Other_Asia
Female,20-24,2016,19,Uzbekistan,Missing,Other_Asia
Female,20-24,2017,2,Uzbekistan,Missing,Other_Asia
Female,25-29,2016,9,Uzbekistan,Missing,Other_Asia
Female,25-29,2017,2,Uzbekistan,Missing,Other_Asia
Female,30-34,2016,8,Uzbekistan,Missing,Other_Asia
Female,30-34,2017,1,Uzbekistan,Missing,Other_Asia
Female,35-39,2016,3,Uzbekistan,Missing,Other_Asia
Female,35-39,2017,0,Uzbekistan,Missing,Other_Asia
Female,40-44,2016,2,Uzbekistan,Missing,Other_Asia
Female,40-44,2017,0,Uzbekistan,Missing,Other_Asia
Female,45-49,2016,1,Uzbekistan,Missing,Other_Asia
Female,45-49,2017,0,Uzbekistan,Missing,Other_Asia
Female,50-54,2016,3,Uzbekistan,Missing,Other_Asia
Female,50-54,2017,0,Uzbekistan,Missing,Other_Asia
Female,Missing,2016,1,Uzbekistan,Missing,Other_Asia
Female,Missing,2017,0,Uzbekistan,Missing,Other_Asia
Missing,5-9,2016,1,Uzbekistan,Missing,Other_Asia
Missing,5-9,2017,0,Uzbekistan,Missing,Other_Asia
Missing,5-9,2018,0,Uzbekistan,Missing,Other_Asia
Missing,15-19,2016,1,Uzbekistan,Missing,Other_Asia
Missing,15-19,2017,0,Uzbekistan,Missing,Other_Asia
Missing,15-19,2018,0,Uzbekistan,Missing,Other_Asia
Missing,20-24,2016,1,Uzbekistan,Missing,Other_Asia
Missing,20-24,2017,0,Uzbekistan,Missing,Other_Asia
Missing,20-24,2018,0,Uzbekistan,Missing,Other_Asia
Missing,25-29,2016,4,Uzbekistan,Missing,Other_Asia
Missing,25-29,2017,0,Uzbekistan,Missing,Other_Asia
Missing,25-29,2018,0,Uzbekistan,Missing,Other_Asia
Missing,30-34,2016,1,Uzbekistan,Missing,Other_Asia
Missing,30-34,2017,0,Uzbekistan,Missing,Other_Asia
Missing,30-34,2018,0,Uzbekistan,Missing,Other_Asia
Missing,40-44,2016,1,Uzbekistan,Missing,Other_Asia
Missing,40-44,2017,0,Uzbekistan,Missing,Other_Asia
Missing,40-44,2018,0,Uzbekistan,Missing,Other_Asia
Missing,Missing,2016,24,Uzbekistan,Missing,Other_Asia
Missing,Missing,2017,18,Uzbekistan,Missing,Other_Asia
Missing,Missing,2018,260,Uzbekistan,Missing,Other_Asia
Male,0-4,2013,6,Vietnam,UK Family Reunification,SE_Asia
Male,0-4,2014,2,Vietnam,UK Family Reunification,SE_Asia
Male,0-4,2015,1,Vietnam,UK Family Reunification,SE_Asia
Male,0-4,2016,1,Vietnam,UK Family Reunification,SE_Asia
Male,0-4,2017,2,Vietnam,UK Family Reunification,SE_Asia
Male,0-4,2018,2,Vietnam,UK Family Reunification,SE_Asia
Male,5-9,2013,1,Vietnam,UK Family Reunification,SE_Asia
Male,5-9,2014,1,Vietnam,UK Family Reunification,SE_Asia
Male,5-9,2015,2,Vietnam,UK Family Reunification,SE_Asia
Male,5-9,2016,3,Vietnam,UK Family Reunification,SE_Asia
Male,5-9,2017,3,Vietnam,UK Family Reunification,SE_Asia
Male,5-9,2018,5,Vietnam,UK Family Reunification,SE_Asia
Male,10-14,2013,3,Vietnam,UK Family Reunification,SE_Asia
Male,10-14,2014,3,Vietnam,UK Family Reunification,SE_Asia
Male,10-14,2015,3,Vietnam,UK Family Reunification,SE_Asia
Male,10-14,2016,5,Vietnam,UK Family Reunification,SE_Asia
Male,10-14,2017,4,Vietnam,UK Family Reunification,SE_Asia
Male,10-14,2018,4,Vietnam,UK Family Reunification,SE_Asia
Male,15-19,2013,2,Vietnam,UK Family Reunification,SE_Asia
Male,15-19,2014,6,Vietnam,UK Family Reunification,SE_Asia
Male,15-19,2015,6,Vietnam,UK Family Reunification,SE_Asia
Male,15-19,2016,4,Vietnam,UK Family Reunification,SE_Asia
Male,15-19,2017,7,Vietnam,UK Family Reunification,SE_Asia
Male,15-19,2018,10,Vietnam,UK Family Reunification,SE_Asia
Male,20-24,2013,0,Vietnam,UK Family Reunification,SE_Asia
Male,20-24,2014,0,Vietnam,UK Family Reunification,SE_Asia
Male,20-24,2015,2,Vietnam,UK Family Reunification,SE_Asia
Male,20-24,2016,2,Vietnam,UK Family Reunification,SE_Asia
Male,20-24,2017,4,Vietnam,UK Family Reunification,SE_Asia
Male,20-24,2018,1,Vietnam,UK Family Reunification,SE_Asia
Male,25-29,2013,1,Vietnam,UK Family Reunification,SE_Asia
Male,25-29,2014,2,Vietnam,UK Family Reunification,SE_Asia
Male,25-29,2015,4,Vietnam,UK Family Reunification,SE_Asia
Male,25-29,2016,2,Vietnam,UK Family Reunification,SE_Asia
Male,25-29,2017,1,Vietnam,UK Family Reunification,SE_Asia
Male,25-29,2018,3,Vietnam,UK Family Reunification,SE_Asia
Male,30-34,2013,2,Vietnam,UK Family Reunification,SE_Asia
Male,30-34,2014,4,Vietnam,UK Family Reunification,SE_Asia
Male,30-34,2015,3,Vietnam,UK Family Reunification,SE_Asia
Male,30-34,2016,5,Vietnam,UK Family Reunification,SE_Asia
Male,30-34,2017,2,Vietnam,UK Family Reunification,SE_Asia
Male,30-34,2018,2,Vietnam,UK Family Reunification,SE_Asia
Male,35-39,2013,0,Vietnam,UK Family Reunification,SE_Asia
Male,35-39,2014,3,Vietnam,UK Family Reunification,SE_Asia
Male,35-39,2015,0,Vietnam,UK Family Reunification,SE_Asia
Male,35-39,2016,5,Vietnam,UK Family Reunification,SE_Asia
Male,35-39,2017,2,Vietnam,UK Family Reunification,SE_Asia
Male,35-39,2018,3,Vietnam,UK Family Reunification,SE_Asia
Male,40-44,2013,1,Vietnam,UK Family Reunification,SE_Asia
Male,40-44,2014,4,Vietnam,UK Family Reunification,SE_Asia
Male,40-44,2015,5,Vietnam,UK Family Reunification,SE_Asia
Male,40-44,2016,0,Vietnam,UK Family Reunification,SE_Asia
Male,40-44,2017,2,Vietnam,UK Family Reunification,SE_Asia
Male,40-44,2018,0,Vietnam,UK Family Reunification,SE_Asia
Male,45-49,2013,1,Vietnam,UK Family Reunification,SE_Asia
Male,45-49,2014,1,Vietnam,UK Family Reunification,SE_Asia
Male,45-49,2015,1,Vietnam,UK Family Reunification,SE_Asia
Male,45-49,2016,0,Vietnam,UK Family Reunification,SE_Asia
Male,45-49,2017,1,Vietnam,UK Family Reunification,SE_Asia
Male,45-49,2018,0,Vietnam,UK Family Reunification,SE_Asia
Male,50-54,2013,0,Vietnam,UK Family Reunification,SE_Asia
Male,50-54,2014,0,Vietnam,UK Family Reunification,SE_Asia
Male,50-54,2015,1,Vietnam,UK Family Reunification,SE_Asia
Male,50-54,2016,0,Vietnam,UK Family Reunification,SE_Asia
Male,50-54,2017,0,Vietnam,UK Family Reunification,SE_Asia
Male,50-54,2018,1,Vietnam,UK Family Reunification,SE_Asia
Male,60-64,2013,0,Vietnam,UK Family Reunification,SE_Asia
Male,60-64,2014,1,Vietnam,UK Family Reunification,SE_Asia
Male,60-64,2015,0,Vietnam,UK Family Reunification,SE_Asia
Male,60-64,2016,0,Vietnam,UK Family Reunification,SE_Asia
Male,60-64,2017,0,Vietnam,UK Family Reunification,SE_Asia
Male,60-64,2018,0,Vietnam,UK Family Reunification,SE_Asia
Male,65-69,2013,1,Vietnam,UK Family Reunification,SE_Asia
Male,65-69,2014,0,Vietnam,UK Family Reunification,SE_Asia
Male,65-69,2015,0,Vietnam,UK Family Reunification,SE_Asia
Male,65-69,2016,0,Vietnam,UK Family Reunification,SE_Asia
Male,65-69,2017,0,Vietnam,UK Family Reunification,SE_Asia
Male,65-69,2018,0,Vietnam,UK Family Reunification,SE_Asia
Female,0-4,2013,2,Vietnam,UK Family Reunification,SE_Asia
Female,0-4,2014,2,Vietnam,UK Family Reunification,SE_Asia
Female,0-4,2015,5,Vietnam,UK Family Reunification,SE_Asia
Female,0-4,2016,2,Vietnam,UK Family Reunification,SE_Asia
Female,0-4,2017,3,Vietnam,UK Family Reunification,SE_Asia
Female,0-4,2018,3,Vietnam,UK Family Reunification,SE_Asia
Female,5-9,2013,2,Vietnam,UK Family Reunification,SE_Asia
Female,5-9,2014,5,Vietnam,UK Family Reunification,SE_Asia
Female,5-9,2015,0,Vietnam,UK Family Reunification,SE_Asia
Female,5-9,2016,2,Vietnam,UK Family Reunification,SE_Asia
Female,5-9,2017,4,Vietnam,UK Family Reunification,SE_Asia
Female,5-9,2018,4,Vietnam,UK Family Reunification,SE_Asia
Female,10-14,2013,2,Vietnam,UK Family Reunification,SE_Asia
Female,10-14,2014,4,Vietnam,UK Family Reunification,SE_Asia
Female,10-14,2015,4,Vietnam,UK Family Reunification,SE_Asia
Female,10-14,2016,5,Vietnam,UK Family Reunification,SE_Asia
Female,10-14,2017,10,Vietnam,UK Family Reunification,SE_Asia
Female,10-14,2018,14,Vietnam,UK Family Reunification,SE_Asia
Female,15-19,2013,3,Vietnam,UK Family Reunification,SE_Asia
Female,15-19,2014,9,Vietnam,UK Family Reunification,SE_Asia
Female,15-19,2015,2,Vietnam,UK Family Reunification,SE_Asia
Female,15-19,2016,8,Vietnam,UK Family Reunification,SE_Asia
Female,15-19,2017,4,Vietnam,UK Family Reunification,SE_Asia
Female,15-19,2018,3,Vietnam,UK Family Reunification,SE_Asia
Female,20-24,2013,4,Vietnam,UK Family Reunification,SE_Asia
Female,20-24,2014,11,Vietnam,UK Family Reunification,SE_Asia
Female,20-24,2015,18,Vietnam,UK Family Reunification,SE_Asia
Female,20-24,2016,12,Vietnam,UK Family Reunification,SE_Asia
Female,20-24,2017,19,Vietnam,UK Family Reunification,SE_Asia
Female,20-24,2018,12,Vietnam,UK Family Reunification,SE_Asia
Female,25-29,2013,8,Vietnam,UK Family Reunification,SE_Asia
Female,25-29,2014,36,Vietnam,UK Family Reunification,SE_Asia
Female,25-29,2015,38,Vietnam,UK Family Reunification,SE_Asia
Female,25-29,2016,33,Vietnam,UK Family Reunification,SE_Asia
Female,25-29,2017,50,Vietnam,UK Family Reunification,SE_Asia
Female,25-29,2018,45,Vietnam,UK Family Reunification,SE_Asia
Female,30-34,2013,18,Vietnam,UK Family Reunification,SE_Asia
Female,30-34,2014,30,Vietnam,UK Family Reunification,SE_Asia
Female,30-34,2015,33,Vietnam,UK Family Reunification,SE_Asia
Female,30-34,2016,42,Vietnam,UK Family Reunification,SE_Asia
Female,30-34,2017,49,Vietnam,UK Family Reunification,SE_Asia
Female,30-34,2018,57,Vietnam,UK Family Reunification,SE_Asia
Female,35-39,2013,6,Vietnam,UK Family Reunification,SE_Asia
Female,35-39,2014,22,Vietnam,UK Family Reunification,SE_Asia
Female,35-39,2015,15,Vietnam,UK Family Reunification,SE_Asia
Female,35-39,2016,25,Vietnam,UK Family Reunification,SE_Asia
Female,35-39,2017,35,Vietnam,UK Family Reunification,SE_Asia
Female,35-39,2018,28,Vietnam,UK Family Reunification,SE_Asia
Female,40-44,2013,4,Vietnam,UK Family Reunification,SE_Asia
Female,40-44,2014,6,Vietnam,UK Family Reunification,SE_Asia
Female,40-44,2015,8,Vietnam,UK Family Reunification,SE_Asia
Female,40-44,2016,8,Vietnam,UK Family Reunification,SE_Asia
Female,40-44,2017,11,Vietnam,UK Family Reunification,SE_Asia
Female,40-44,2018,12,Vietnam,UK Family Reunification,SE_Asia
Female,45-49,2013,1,Vietnam,UK Family Reunification,SE_Asia
Female,45-49,2014,8,Vietnam,UK Family Reunification,SE_Asia
Female,45-49,2015,6,Vietnam,UK Family Reunification,SE_Asia
Female,45-49,2016,5,Vietnam,UK Family Reunification,SE_Asia
Female,45-49,2017,5,Vietnam,UK Family Reunification,SE_Asia
Female,45-49,2018,9,Vietnam,UK Family Reunification,SE_Asia
Female,50-54,2013,1,Vietnam,UK Family Reunification,SE_Asia
Female,50-54,2014,5,Vietnam,UK Family Reunification,SE_Asia
Female,50-54,2015,3,Vietnam,UK Family Reunification,SE_Asia
Female,50-54,2016,3,Vietnam,UK Family Reunification,SE_Asia
Female,50-54,2017,9,Vietnam,UK Family Reunification,SE_Asia
Female,50-54,2018,6,Vietnam,UK Family Reunification,SE_Asia
Female,55-59,2013,0,Vietnam,UK Family Reunification,SE_Asia
Female,55-59,2014,1,Vietnam,UK Family Reunification,SE_Asia
Female,55-59,2015,2,Vietnam,UK Family Reunification,SE_Asia
Female,55-59,2016,0,Vietnam,UK Family Reunification,SE_Asia
Female,55-59,2017,2,Vietnam,UK Family Reunification,SE_Asia
Female,55-59,2018,1,Vietnam,UK Family Reunification,SE_Asia
Female,60-64,2013,0,Vietnam,UK Family Reunification,SE_Asia
Female,60-64,2014,0,Vietnam,UK Family Reunification,SE_Asia
Female,60-64,2015,0,Vietnam,UK Family Reunification,SE_Asia
Female,60-64,2016,1,Vietnam,UK Family Reunification,SE_Asia
Female,60-64,2017,1,Vietnam,UK Family Reunification,SE_Asia
Female,60-64,2018,0,Vietnam,UK Family Reunification,SE_Asia
Female,65-69,2013,0,Vietnam,UK Family Reunification,SE_Asia
Female,65-69,2014,1,Vietnam,UK Family Reunification,SE_Asia
Female,65-69,2015,0,Vietnam,UK Family Reunification,SE_Asia
Female,65-69,2016,0,Vietnam,UK Family Reunification,SE_Asia
Female,65-69,2017,1,Vietnam,UK Family Reunification,SE_Asia
Female,65-69,2018,0,Vietnam,UK Family Reunification,SE_Asia
Female,70-74,2013,0,Vietnam,UK Family Reunification,SE_Asia
Female,70-74,2014,0,Vietnam,UK Family Reunification,SE_Asia
Female,70-74,2015,0,Vietnam,UK Family Reunification,SE_Asia
Female,70-74,2016,0,Vietnam,UK Family Reunification,SE_Asia
Female,70-74,2017,1,Vietnam,UK Family Reunification,SE_Asia
Female,70-74,2018,0,Vietnam,UK Family Reunification,SE_Asia
Female,75-79,2013,0,Vietnam,UK Family Reunification,SE_Asia
Female,75-79,2014,0,Vietnam,UK Family Reunification,SE_Asia
Female,75-79,2015,0,Vietnam,UK Family Reunification,SE_Asia
Female,75-79,2016,0,Vietnam,UK Family Reunification,SE_Asia
Female,75-79,2017,0,Vietnam,UK Family Reunification,SE_Asia
Female,75-79,2018,1,Vietnam,UK Family Reunification,SE_Asia
Male,0-4,2013,0,Vietnam,UK Work,SE_Asia
Male,0-4,2014,2,Vietnam,UK Work,SE_Asia
Male,0-4,2015,0,Vietnam,UK Work,SE_Asia
Male,0-4,2016,0,Vietnam,UK Work,SE_Asia
Male,0-4,2017,0,Vietnam,UK Work,SE_Asia
Male,0-4,2018,0,Vietnam,UK Work,SE_Asia
Male,5-9,2013,0,Vietnam,UK Work,SE_Asia
Male,5-9,2014,1,Vietnam,UK Work,SE_Asia
Male,5-9,2015,1,Vietnam,UK Work,SE_Asia
Male,5-9,2016,0,Vietnam,UK Work,SE_Asia
Male,5-9,2017,0,Vietnam,UK Work,SE_Asia
Male,5-9,2018,0,Vietnam,UK Work,SE_Asia
Male,10-14,2013,0,Vietnam,UK Work,SE_Asia
Male,10-14,2014,0,Vietnam,UK Work,SE_Asia
Male,10-14,2015,0,Vietnam,UK Work,SE_Asia
Male,10-14,2016,0,Vietnam,UK Work,SE_Asia
Male,10-14,2017,0,Vietnam,UK Work,SE_Asia
Male,10-14,2018,1,Vietnam,UK Work,SE_Asia
Male,15-19,2013,0,Vietnam,UK Work,SE_Asia
Male,15-19,2014,0,Vietnam,UK Work,SE_Asia
Male,15-19,2015,0,Vietnam,UK Work,SE_Asia
Male,15-19,2016,0,Vietnam,UK Work,SE_Asia
Male,15-19,2017,1,Vietnam,UK Work,SE_Asia
Male,15-19,2018,1,Vietnam,UK Work,SE_Asia
Male,20-24,2013,3,Vietnam,UK Work,SE_Asia
Male,20-24,2014,4,Vietnam,UK Work,SE_Asia
Male,20-24,2015,8,Vietnam,UK Work,SE_Asia
Male,20-24,2016,6,Vietnam,UK Work,SE_Asia
Male,20-24,2017,4,Vietnam,UK Work,SE_Asia
Male,20-24,2018,3,Vietnam,UK Work,SE_Asia
Male,25-29,2013,8,Vietnam,UK Work,SE_Asia
Male,25-29,2014,8,Vietnam,UK Work,SE_Asia
Male,25-29,2015,12,Vietnam,UK Work,SE_Asia
Male,25-29,2016,14,Vietnam,UK Work,SE_Asia
Male,25-29,2017,13,Vietnam,UK Work,SE_Asia
Male,25-29,2018,20,Vietnam,UK Work,SE_Asia
Male,30-34,2013,5,Vietnam,UK Work,SE_Asia
Male,30-34,2014,11,Vietnam,UK Work,SE_Asia
Male,30-34,2015,15,Vietnam,UK Work,SE_Asia
Male,30-34,2016,11,Vietnam,UK Work,SE_Asia
Male,30-34,2017,11,Vietnam,UK Work,SE_Asia
Male,30-34,2018,6,Vietnam,UK Work,SE_Asia
Male,35-39,2013,1,Vietnam,UK Work,SE_Asia
Male,35-39,2014,14,Vietnam,UK Work,SE_Asia
Male,35-39,2015,7,Vietnam,UK Work,SE_Asia
Male,35-39,2016,2,Vietnam,UK Work,SE_Asia
Male,35-39,2017,7,Vietnam,UK Work,SE_Asia
Male,35-39,2018,6,Vietnam,UK Work,SE_Asia
Male,40-44,2013,0,Vietnam,UK Work,SE_Asia
Male,40-44,2014,3,Vietnam,UK Work,SE_Asia
Male,40-44,2015,0,Vietnam,UK Work,SE_Asia
Male,40-44,2016,2,Vietnam,UK Work,SE_Asia
Male,40-44,2017,3,Vietnam,UK Work,SE_Asia
Male,40-44,2018,4,Vietnam,UK Work,SE_Asia
Male,45-49,2013,1,Vietnam,UK Work,SE_Asia
Male,45-49,2014,2,Vietnam,UK Work,SE_Asia
Male,45-49,2015,1,Vietnam,UK Work,SE_Asia
Male,45-49,2016,1,Vietnam,UK Work,SE_Asia
Male,45-49,2017,1,Vietnam,UK Work,SE_Asia
Male,45-49,2018,1,Vietnam,UK Work,SE_Asia
Male,50-54,2013,0,Vietnam,UK Work,SE_Asia
Male,50-54,2014,0,Vietnam,UK Work,SE_Asia
Male,50-54,2015,0,Vietnam,UK Work,SE_Asia
Male,50-54,2016,1,Vietnam,UK Work,SE_Asia
Male,50-54,2017,0,Vietnam,UK Work,SE_Asia
Male,50-54,2018,0,Vietnam,UK Work,SE_Asia
Male,55-59,2013,1,Vietnam,UK Work,SE_Asia
Male,55-59,2014,0,Vietnam,UK Work,SE_Asia
Male,55-59,2015,0,Vietnam,UK Work,SE_Asia
Male,55-59,2016,1,Vietnam,UK Work,SE_Asia
Male,55-59,2017,1,Vietnam,UK Work,SE_Asia
Male,55-59,2018,1,Vietnam,UK Work,SE_Asia
Male,65-69,2013,0,Vietnam,UK Work,SE_Asia
Male,65-69,2014,0,Vietnam,UK Work,SE_Asia
Male,65-69,2015,0,Vietnam,UK Work,SE_Asia
Male,65-69,2016,1,Vietnam,UK Work,SE_Asia
Male,65-69,2017,0,Vietnam,UK Work,SE_Asia
Male,65-69,2018,0,Vietnam,UK Work,SE_Asia
Female,0-4,2013,0,Vietnam,UK Work,SE_Asia
Female,0-4,2014,2,Vietnam,UK Work,SE_Asia
Female,0-4,2015,1,Vietnam,UK Work,SE_Asia
Female,0-4,2016,0,Vietnam,UK Work,SE_Asia
Female,0-4,2017,0,Vietnam,UK Work,SE_Asia
Female,0-4,2018,0,Vietnam,UK Work,SE_Asia
Female,15-19,2013,0,Vietnam,UK Work,SE_Asia
Female,15-19,2014,0,Vietnam,UK Work,SE_Asia
Female,15-19,2015,0,Vietnam,UK Work,SE_Asia
Female,15-19,2016,0,Vietnam,UK Work,SE_Asia
Female,15-19,2017,1,Vietnam,UK Work,SE_Asia
Female,15-19,2018,0,Vietnam,UK Work,SE_Asia
Female,20-24,2013,6,Vietnam,UK Work,SE_Asia
Female,20-24,2014,14,Vietnam,UK Work,SE_Asia
Female,20-24,2015,9,Vietnam,UK Work,SE_Asia
Female,20-24,2016,5,Vietnam,UK Work,SE_Asia
Female,20-24,2017,6,Vietnam,UK Work,SE_Asia
Female,20-24,2018,1,Vietnam,UK Work,SE_Asia
Female,25-29,2013,6,Vietnam,UK Work,SE_Asia
Female,25-29,2014,7,Vietnam,UK Work,SE_Asia
Female,25-29,2015,15,Vietnam,UK Work,SE_Asia
Female,25-29,2016,11,Vietnam,UK Work,SE_Asia
Female,25-29,2017,18,Vietnam,UK Work,SE_Asia
Female,25-29,2018,5,Vietnam,UK Work,SE_Asia
Female,30-34,2013,1,Vietnam,UK Work,SE_Asia
Female,30-34,2014,9,Vietnam,UK Work,SE_Asia
Female,30-34,2015,8,Vietnam,UK Work,SE_Asia
Female,30-34,2016,6,Vietnam,UK Work,SE_Asia
Female,30-34,2017,5,Vietnam,UK Work,SE_Asia
Female,30-34,2018,3,Vietnam,UK Work,SE_Asia
Female,35-39,2013,2,Vietnam,UK Work,SE_Asia
Female,35-39,2014,3,Vietnam,UK Work,SE_Asia
Female,35-39,2015,4,Vietnam,UK Work,SE_Asia
Female,35-39,2016,2,Vietnam,UK Work,SE_Asia
Female,35-39,2017,1,Vietnam,UK Work,SE_Asia
Female,35-39,2018,4,Vietnam,UK Work,SE_Asia
Female,40-44,2013,1,Vietnam,UK Work,SE_Asia
Female,40-44,2014,4,Vietnam,UK Work,SE_Asia
Female,40-44,2015,2,Vietnam,UK Work,SE_Asia
Female,40-44,2016,2,Vietnam,UK Work,SE_Asia
Female,40-44,2017,0,Vietnam,UK Work,SE_Asia
